_00_LOGTIME,_01_DENSITY,_02_PRESS,_03_PUMP_RATE,_04_PUMP_TTL,_05_PRESS_1,_06_PRESS_2,_07_RATE_1,_08_RATE_2,_09_WTR_RATE,_10_DENS_BKUP,_11_WATER_STG_TTL,_12_PUMP_STG_TTL,_13_JOB_NUMBER,_14_MARKER
46169.493113,0.448,9,0.09481,0.412143,9,0,0.09481,0,0,0,0,0.412143,1,0
46169.493125,0.448,9,0.103524,0.414048,9,0,0.103524,0,0,0,0,0.414048,1,0
46169.493137,0.448,9,0.114024,0.415714,9,0,0.114024,0,0,0,0,0.415714,1,0
46169.49316,0.448,9,0.117738,0.417857,9,0,0.117738,0,0,0,0,0.417857,1,0
46169.493171,0.448,9,0.118929,0.42,9,0,0.118929,0,0,0,0,0.42,1,0
46169.493183,0.448,9,0.117667,0.421905,9,0,0.117571,0,0,0,0,0.421905,1,0
46169.493194,0.448,9,0.112762,0.424286,9,0,0.112762,0,0,0,0,0.424286,1,0
46169.493206,0.448,9,0.107881,0.425952,9,0,0.107881,0,0,0,0,0.425952,1,0
46169.493218,0.448,9,0.116167,0.428095,9,0,0.116167,0,0,0,0,0.428095,1,0
46169.493241,0.448,9,0.116024,0.43,9,0,0.116024,0,0,0,0,0.43,1,0
46169.493252,0.448,9,0.115667,0.432143,9,0,0.115667,0,0,0,0,0.432143,1,0
46169.493264,0.448,9,0.113452,0.434048,9,0,0.112952,0,0,0,0,0.434048,1,0
46169.493275,0.448,9,0.104929,0.435952,9,0,0.104929,0,0,0,0,0.435952,1,0
46169.493287,0.448,9,0.099095,0.437857,9,0,0.099095,0,0,0,0,0.437619,1,0
46169.493299,0.448,9,0.111286,0.439524,9,0,0.111286,0,0,0,0,0.439524,1,0
46169.49331,0.448,9,0.119143,0.441667,9,0,0.119143,0,0,0,0,0.441667,1,0
46169.493322,0.448,9,0.119357,0.44381,9,0,0.119357,0,0,0,0,0.44381,1,0
46169.493333,0.448,9,0.120024,0.445952,9,0,0.120024,0,0,0,0,0.445952,1,0
46169.493345,0.448,9,0.11219,0.448095,9,0,0.11219,0,0,0,0,0.448095,1,0
46169.493356,0.448,9,0.100881,0.449762,9,0,0.100881,0,0,0,0,0.449762,1,0
46169.493368,0.448,9,0.108643,0.451667,9,0,0.108643,0,0,0,0,0.451667,1,0
46169.49338,0.448,9,0.118929,0.453571,9,0,0.118929,0,0,0,0,0.453571,1,0
46169.493403,0.448,9,0.118571,0.455952,9,0,0.118571,0,0,0,0,0.455952,1,0
46169.493414,0.448,9,0.120786,0.457857,9,0,0.120786,0,0,0,0,0.457857,1,0
46169.493426,0.448,9,0.119,0.46,9,0,0.119,0,0,0,0,0.46,1,0
46169.493438,0.448,9,0.112667,0.461905,9,0,0.112667,0,0,0,0,0.461905,1,0
46169.493449,0.448,9,0.108381,0.464048,9,0,0.108381,0,0,0,0,0.464048,1,0
46169.493461,0.448,9,0.116214,0.465952,9,0,0.116214,0,0,0,0,0.465952,1,0
46169.493472,0.448,9,0.117643,0.468095,9,0,0.117643,0,0,0,0,0.468095,1,0
46169.493484,0.448,9,0.114929,0.470238,9,0,0.114929,0,0,0,0,0.470238,1,0
46169.493495,0.448,9,0.114667,0.472143,9,0,0.114667,0,0,0,0,0.472143,1,0
46169.493507,0.448,9,0.102952,0.474048,9,0,0.102952,0,0,0,0,0.474048,1,0
46169.493519,0.448,9,0.097405,0.475714,9,0,0.097405,0,0,0,0,0.475714,1,0
46169.49353,0.448,9,0.109905,0.477619,9,0,0.109905,0,0,0,0,0.477619,1,0
46169.493542,0.448,9,0.116,0.479524,9,0,0.116,0,0,0,0,0.479524,1,0
46169.493553,0.448,9,0.114952,0.481667,9,0,0.114952,0,0,0,0,0.481667,1,0
46169.493565,0.448,9,0.114643,0.48381,9,0,0.114643,0,0,0,0,0.48381,1,0
46169.493576,0.448,9,0.111429,0.485714,9,0,0.111429,0,0,0,0,0.485714,1,0
46169.493588,0.448,9,0.095214,0.487381,9,0,0.095214,0,0,0,0,0.487381,1,0
46169.4936,0.448,9,0.096381,0.489048,9,0,0.098048,0,0,0,0,0.489048,1,0
46169.493623,0.448,9,0.111786,0.490952,9,0,0.111786,0,0,0,0,0.490952,1,0
46169.493634,0.448,9,0.11569,0.493095,9,0,0.11569,0,0,0,0,0.493095,1,0
46169.493646,0.448,9,0.113548,0.495,9,0,0.113548,0,0,0,0,0.495,1,0
46169.493657,0.448,9,0.111714,0.497143,9,0,0.111714,0,0,0,0,0.497143,1,0
46169.493669,0.448,9,0.109952,0.499048,9,0,0.109952,0,0,0,0,0.499048,1,0
46169.493681,0.448,9,0.098333,0.500952,9,0,0.098333,0,0,0,0,0.500952,1,0
46169.493692,0.448,9,0.101357,0.502619,9,0,0.101357,0,0,0,0,0.502619,1,0
46169.493704,0.448,9,0.109,0.504524,9,0,0.109,0,0,0,0,0.504524,1,0
46169.493715,0.448,9,0.10981,0.50619,9,0,0.10981,0,0,0,0,0.50619,1,0
46169.493727,0.448,9,0.108167,0.508095,9,0,0.108167,0,0,0,0,0.508095,1,0
46169.493738,0.448,9,0.105048,0.510238,9,0,0.105048,0,0,0,0,0.510238,1,0
46169.493056,0.448,9,0.096571,0.511905,9,0,0.096571,0,0,0,0,0.511905,1,0
46169.493762,0.448,9,0.08769,0.513571,9,0,0.08769,0,0,0,0,0.513571,1,0
46169.493773,0.448,9,0.100024,0.515238,9,0,0.100024,0,0,0,0,0.515238,1,0
46169.493785,0.448,9,0.112333,0.517143,9,0,0.112333,0,0,0,0,0.517143,1,0
46169.493796,0.448,9,0.113214,0.519048,9,0,0.113214,0,0,0,0,0.519048,1,0
46169.493808,0.448,9,0.112119,0.520952,9,0,0.112119,0,0,0,0,0.520952,1,0
46169.493819,0.448,9,0.111643,0.522857,9,0,0.111643,0,0,0,0,0.522857,1,0
46169.493831,0.448,9,0.098238,0.524762,9,0,0.098238,0,0,0,0,0.524762,1,0
46169.493843,0.448,9,0.092524,0.526667,9,0,0.092524,0,0,0,0,0.526429,1,0
46169.493854,0.448,9,0.103857,0.528095,9,0,0.103857,0,0,0,0,0.528095,1,0
46169.493877,0.448,9,0.115095,0.530238,9,0,0.115095,0,0,0,0,0.530238,1,0
46169.493889,0.448,9,0.118,0.532381,9,0,0.118,0,0,0,0,0.532381,1,0
46169.4939,0.448,9,0.118143,0.534286,9,0,0.118143,0,0,0,0,0.534286,1,0
46169.493912,0.448,9,0.114571,0.536429,9,0,0.114571,0,0,0,0,0.536429,1,0
46169.493924,0.448,9,0.107071,0.538333,9,0,0.107071,0,0,0,0,0.538333,1,0
46169.493935,0.448,9,0.105071,0.540238,9,0,0.105071,0,0,0,0,0.540238,1,0
46169.493947,0.448,9,0.112476,0.542143,9,0,0.112476,0,0,0,0,0.542143,1,0
46169.493958,0.448,9,0.114071,0.544286,9,0,0.114071,0,0,0,0,0.544286,1,0
46169.49397,0.448,9,0.113429,0.54619,9,0,0.113429,0,0,0,0,0.54619,1,0
46169.493981,0.448,9,0.11069,0.548095,9,0,0.11069,0,0,0,0,0.548095,1,0
46169.493993,0.448,9,0.102738,0.55,9,0,0.102738,0,0,0,0,0.55,1,0
46169.494005,0.448,9,0.098262,0.551667,9,0,0.098262,0,0,0,0,0.551667,1,0
46169.494016,0.448,9,0.109833,0.553571,9,0,0.109833,0,0,0,0,0.553571,1,0
46169.494028,0.448,9,0.116643,0.555476,9,0,0.116643,0,0,0,0,0.555476,1,0
46169.494039,0.448,9,0.116738,0.557619,9,0,0.116738,0,0,0,0,0.557619,1,0
46169.494051,0.448,9,0.116952,0.559524,9,0,0.116952,0,0,0,0,0.559524,1,0
46169.494063,0.448,9,0.107833,0.561667,9,0,0.107833,0,0,0,0,0.561667,1,0
46169.494074,0.448,9,0.094786,0.563333,9,0,0.094786,0,0,0,0,0.563333,1,0
46169.494097,0.448,9,0.100786,0.565238,9,0,0.100786,0,0,0,0,0.565238,1,0
46169.494109,0.448,9,0.112262,0.566905,9,0,0.112262,0,0,0,0,0.566905,1,0
46169.49412,0.448,9,0.117738,0.569048,9,0,0.117738,0,0,0,0,0.569048,1,0
46169.494132,0.448,9,0.117286,0.570952,9,0,0.117286,0,0,0,0,0.570952,1,0
46169.494144,0.448,9,0.116905,0.573095,9,0,0.116905,0,0,0,0,0.573095,1,0
46169.494155,0.448,9,0.109905,0.575238,9,0,0.109905,0,0,0,0,0.575238,1,0
46169.494167,0.448,9,0.102119,0.577143,9,0,0.102119,0,0,0,0,0.577143,1,0
46169.494178,0.448,9,0.108405,0.57881,9,0,0.108405,0,0,0,0,0.57881,1,0
46169.49419,0.448,9,0.115,0.580952,9,0,0.115,0,0,0,0,0.580952,1,0
46169.494201,0.448,9,0.114595,0.582857,9,0,0.114595,0,0,0,0,0.582857,1,0
46169.494213,0.448,9,0.113095,0.585,9,0,0.113095,0,0,0,0,0.585,1,0
46169.494225,0.448,9,0.109905,0.586905,9,0,0.109905,0,0,0,0,0.586905,1,0
46169.494236,0.448,9,0.094976,0.58881,9,0,0.094976,0,0,0,0,0.58881,1,0
46169.494248,0.448,9,0.100357,0.590238,9,0,0.100357,0,0,0,0,0.590238,1,0
46169.494259,0.448,9,0.112762,0.592143,9,0,0.112762,0,0,0,0,0.592143,1,0
46169.494271,0.448,9,0.116595,0.594286,9,0,0.116595,0,0,0,0,0.594286,1,0
46169.494282,0.448,9,0.117357,0.596429,9,0,0.117357,0,0,0,0,0.596429,1,0
46169.494294,0.448,9,0.117405,0.598571,9,0,0.117405,0,0,0,0,0.598571,1,0
46169.494317,0.448,9,0.103881,0.600476,9,0,0.103881,0,0,0,0,0.600476,1,0
46169.494329,0.448,9,0.095214,0.602143,9,0,0.095214,0,0,0,0,0.602143,1,0
46169.49434,0.448,9,0.109905,0.60381,9,0,0.109905,0,0,0,0,0.60381,1,0
46169.494352,0.448,9,0.116929,0.605952,9,0,0.116929,0,0,0,0,0.605952,1,0
46169.494363,0.448,9,0.117881,0.607857,9,0,0.117881,0,0,0,0,0.607857,1,0
46169.494375,0.448,9,0.115786,0.61,9,0,0.115786,0,0,0,0,0.61,1,0
46169.494387,0.448,9,0.115095,0.611905,9,0,0.115095,0,0,0,0,0.611905,1,0
46169.494398,0.448,9,0.10981,0.614048,9,0,0.10981,0,0,0,0,0.614048,1,0
46169.49441,0.448,9,0.109214,0.615952,9,0,0.109214,0,0,0,0,0.615952,1,0
46169.494421,0.448,9,0.113833,0.617857,9,0,0.113833,0,0,0,0,0.617857,1,0
46169.494433,0.448,9,0.113952,0.62,9,0,0.113952,0,0,0,0,0.62,1,0
46169.49375,0.448,9,0.11531,0.621905,9,0,0.115071,0,0,0,0,0.621905,1,0
46169.494456,0.448,9,0.111786,0.624048,9,0,0.111786,0,0,0,0,0.624048,1,0
46169.494468,0.448,9,0.101024,0.625952,9,0,0.101024,0,0,0,0,0.625714,1,0
46169.494479,0.448,9,0.096476,0.627619,9,0,0.096476,0,0,0,0,0.627619,1,0
46169.494491,0.448,9,0.110667,0.629524,9,0,0.110667,0,0,0,0,0.629524,1,0
46169.494502,0.448,9,0.116024,0.631429,9,0,0.116024,0,0,0,0,0.631429,1,0
46169.494514,0.448,9,0.116286,0.633571,9,0,0.116286,0,0,0,0,0.633571,1,0
46169.494525,0.448,9,0.1175,0.635476,9,0,0.1175,0,0,0,0,0.635476,1,0
46169.494549,0.448,9,0.111476,0.637619,9,0,0.111476,0,0,0,0,0.637619,1,0
46169.49456,0.448,9,0.098952,0.639524,9,0,0.098952,0,0,0,0,0.639524,1,0
46169.494572,0.448,9,0.104833,0.64119,9,0,0.104833,0,0,0,0,0.64119,1,0
46169.494583,0.448,9,0.115238,0.643095,9,0,0.115238,0,0,0,0,0.643095,1,0
46169.494595,0.448,9,0.114667,0.645238,9,0,0.114667,0,0,0,0,0.645238,1,0
46169.494606,0.448,9,0.11669,0.647143,9,0,0.11669,0,0,0,0,0.647143,1,0
46169.494618,0.448,9,0.117048,0.649286,9,0,0.117048,0,0,0,0,0.649286,1,0
46169.49463,0.448,9,0.111881,0.65119,9,0,0.111881,0,0,0,0,0.65119,1,0
46169.494641,0.448,9,0.103262,0.653095,9,0,0.103262,0,0,0,0,0.653095,1,0
46169.494653,0.448,9,0.108262,0.655,9,0,0.108262,0,0,0,0,0.655,1,0
46169.494664,0.448,9,0.11419,0.656905,9,0,0.11419,0,0,0,0,0.656905,1,0
46169.494676,0.448,9,0.112857,0.659048,9,0,0.112857,0,0,0,0,0.659048,1,0
46169.494688,0.448,9,0.111833,0.660952,9,0,0.111833,0,0,0,0,0.660952,1,0
46169.494699,0.448,9,0.106833,0.662857,9,0,0.106833,0,0,0,0,0.662857,1,0
46169.494711,0.448,9,0.09481,0.664762,9,0,0.09481,0,0,0,0,0.664762,1,0
46169.494722,0.448,9,0.102048,0.66619,9,0,0.103167,0,0,0,0,0.66619,1,0
46169.494734,0.448,9,0.112048,0.668333,9,0,0.112048,0,0,0,0,0.668333,1,0
46169.494745,0.448,9,0.115214,0.670476,9,0,0.115214,0,0,0,0,0.670476,1,0
46169.494757,0.448,9,0.113881,0.672381,9,0,0.113881,0,0,0,0,0.672381,1,0
46169.49478,0.448,9,0.114738,0.674286,9,0,0.114738,0,0,0,0,0.674286,1,0
46169.494792,0.448,9,0.101119,0.67619,9,0,0.101119,0,0,0,0,0.67619,1,0
46169.494803,0.448,9,0.094167,0.677857,9,0,0.094167,0,0,0,0,0.677857,1,0
46169.494815,0.448,9,0.108333,0.679762,9,0,0.108333,0,0,0,0,0.679762,1,0
46169.494826,0.448,9,0.114024,0.681667,9,0,0.114024,0,0,0,0,0.681667,1,0
46169.494838,0.448,9,0.1145,0.68381,9,0,0.1145,0,0,0,0,0.68381,1,0
46169.49485,0.448,9,0.114333,0.685714,9,0,0.114333,0,0,0,0,0.685714,1,0
46169.494861,0.448,9,0.113524,0.687857,9,0,0.113524,0,0,0,0,0.687857,1,0
46169.494873,0.448,9,0.105357,0.689524,9,0,0.105357,0,0,0,0,0.689524,1,0
46169.494884,0.448,9,0.104619,0.691429,9,0,0.104619,0,0,0,0,0.691429,1,0
46169.494896,0.448,9,0.11181,0.693333,9,0,0.11181,0,0,0,0,0.693333,1,0
46169.494907,0.448,9,0.113095,0.695476,9,0,0.113095,0,0,0,0,0.695476,1,0
46169.494919,0.448,9,0.111857,0.697381,9,0,0.111857,0,0,0,0,0.697381,1,0
46169.494931,0.448,9,0.110786,0.699048,9,0,0.110786,0,0,0,0,0.699048,1,0
46169.494942,0.448,9,0.103738,0.70119,9,0,0.103738,0,0,0,0,0.70119,1,0
46169.494954,0.448,9,0.097262,0.702857,9,0,0.097262,0,0,0,0,0.702857,1,0
46169.494965,0.448,9,0.109571,0.704762,9,0,0.109571,0,0,0,0,0.704762,1,0
46169.494977,0.448,9,0.116833,0.706667,9,0,0.116833,0,0,0,0,0.706667,1,0
46169.494988,0.448,9,0.118357,0.70881,9,0,0.118357,0,0,0,0,0.70881,1,0
46169.495012,0.448,9,0.11519,0.710952,9,0,0.11519,0,0,0,0,0.710952,1,0
46169.495023,0.448,9,0.1125,0.712857,9,0,0.1125,0,0,0,0,0.712857,1,0
46169.495035,0.448,9,0.099238,0.714762,9,0,0.099238,0,0,0,0,0.714762,1,0
46169.495046,0.448,9,0.102119,0.716429,9,0,0.102119,0,0,0,0,0.716429,1,0
46169.495058,0.448,9,0.114381,0.718571,9,0,0.114381,0,0,0,0,0.718571,1,0
46169.495069,0.448,9,0.116071,0.720476,9,0,0.116071,0,0,0,0,0.720476,1,0
46169.495081,0.448,9,0.116762,0.722619,9,0,0.116762,0,0,0,0,0.722619,1,0
46169.495093,0.448,9,0.114905,0.724762,9,0,0.114905,0,0,0,0,0.724762,1,0
46169.495104,0.448,9,0.111619,0.726667,9,0,0.111619,0,0,0,0,0.726667,1,0
46169.495116,0.448,9,0.102857,0.728571,9,0,0.102857,0,0,0,0,0.728571,1,0
46169.495127,0.448,9,0.109905,0.730238,9,0,0.109905,0,0,0,0,0.730238,1,0
46169.494444,0.448,9,0.114619,0.732381,9,0,0.114619,0,0,0,0,0.732381,1,0
46169.49515,0.448,9,0.11169,0.734286,9,0,0.11169,0,0,0,0,0.734286,1,0
46169.495162,0.448,9,0.112952,0.736429,9,0,0.112952,0,0,0,0,0.736429,1,0
46169.495174,0.448,9,0.108714,0.738095,9,0,0.108714,0,0,0,0,0.738095,1,0
46169.495185,0.448,9,0.097595,0.74,9,0,0.097595,0,0,0,0,0.74,1,0
46169.495197,0.448,9,0.101714,0.741667,9,0,0.101714,0,0,0,0,0.741667,1,0
46169.495208,0.448,9,0.113929,0.74381,9,0,0.113929,0,0,0,0,0.74381,1,0
46169.495231,0.448,9,0.117286,0.745952,9,0,0.117286,0,0,0,0,0.745714,1,0
46169.495243,0.448,9,0.115857,0.747857,9,0,0.115857,0,0,0,0,0.747857,1,0
46169.495255,0.448,9,0.1145,0.75,9,0,0.1145,0,0,0,0,0.75,1,0
46169.495266,0.448,9,0.103714,0.751667,9,0,0.102357,0,0,0,0,0.751667,1,0
46169.495278,0.448,9,0.098857,0.753571,9,0,0.098857,0,0,0,0,0.753571,1,0
46169.495289,0.448,9,0.111548,0.755476,9,0,0.111548,0,0,0,0,0.755476,1,0
46169.495301,0.448,9,0.118952,0.757381,9,0,0.118952,0,0,0,0,0.757381,1,0
46169.495313,0.448,9,0.118262,0.759524,9,0,0.118262,0,0,0,0,0.759524,1,0
46169.495324,0.448,9,0.117262,0.761429,9,0,0.117262,0,0,0,0,0.761429,1,0
46169.495336,0.448,9,0.114333,0.763571,9,0,0.114333,0,0,0,0,0.763571,1,0
46169.495347,0.448,9,0.103571,0.765714,9,0,0.103571,0,0,0,0,0.765714,1,0
46169.495359,0.448,9,0.101952,0.767381,9,0,0.101952,0,0,0,0,0.767381,1,0
46169.49537,0.448,9,0.11019,0.769286,9,0,0.11019,0,0,0,0,0.769286,1,0
46169.495382,0.448,9,0.112952,0.77119,9,0,0.112952,0,0,0,0,0.77119,1,0
46169.495394,0.448,9,0.10981,0.773333,9,0,0.10981,0,0,0,0,0.773333,1,0
46169.495405,0.448,9,0.110119,0.775,9,0,0.110119,0,0,0,0,0.775,1,0
46169.495417,0.448,9,0.100548,0.776905,9,0,0.100548,0,0,0,0,0.776905,1,0
46169.495428,0.448,9,0.091119,0.778571,9,0,0.091119,0,0,0,0,0.778571,1,0
46169.49544,0.448,9,0.103667,0.780238,9,0,0.103667,0,0,0,0,0.780238,1,0
46169.495451,0.448,9,0.112952,0.782143,9,0,0.112952,0,0,0,0,0.782143,1,0
46169.495463,0.448,9,0.11419,0.784048,9,0,0.11419,0,0,0,0,0.784048,1,0
46169.495486,0.448,9,0.11269,0.786429,9,0,0.11269,0,0,0,0,0.786429,1,0
46169.495498,0.448,9,0.112452,0.788095,9,0,0.112452,0,0,0,0,0.788095,1,0
46169.495509,0.448,9,0.098357,0.790238,9,0,0.098357,0,0,0,0,0.790238,1,0
46169.495521,0.448,9,0.094095,0.791667,9,0,0.094095,0,0,0,0,0.791667,1,0
46169.495532,0.448,9,0.11081,0.793571,9,0,0.11081,0,0,0,0,0.793571,1,0
46169.495544,0.448,9,0.116333,0.795476,9,0,0.116333,0,0,0,0,0.795476,1,0
46169.495556,0.448,9,0.11819,0.797619,9,0,0.11819,0,0,0,0,0.797619,1,0
46169.495567,0.448,9,0.116429,0.799524,9,0,0.116429,0,0,0,0,0.799524,1,0
46169.495579,0.448,9,0.113881,0.801667,9,0,0.113881,0,0,0,0,0.801667,1,0
46169.49559,0.448,9,0.102,0.80381,9,0,0.102,0,0,0,0,0.80381,1,0
46169.495602,0.448,9,0.099905,0.805476,9,0,0.099905,0,0,0,0,0.805476,1,0
46169.495613,0.448,9,0.108833,0.807381,9,0,0.108833,0,0,0,0,0.807381,1,0
46169.495625,0.448,9,0.108429,0.809286,9,0,0.108429,0,0,0,0,0.809048,1,0
46169.495637,0.448,9,0.107929,0.81119,9,0,0.107929,0,0,0,0,0.81119,1,0
46169.495648,0.448,9,0.103952,0.813095,9,0,0.103952,0,0,0,0,0.812857,1,0
46169.49566,0.448,9,0.095952,0.814762,9,0,0.095952,0,0,0,0,0.814762,1,0
46169.495671,0.448,9,0.086667,0.816429,9,0,0.086667,0,0,0,0,0.816429,1,0
46169.495694,0.448,9,0.095262,0.817857,9,0,0.095262,0,0,0,0,0.817857,1,0
46169.495706,0.448,9,0.109357,0.819762,9,0,0.109357,0,0,0,0,0.819762,1,0
46169.495718,0.448,9,0.110833,0.821667,9,0,0.110833,0,0,0,0,0.821667,1,0
46169.495729,0.448,9,0.110119,0.823571,9,0,0.110119,0,0,0,0,0.823571,1,0
46169.495741,0.448,9,0.108119,0.825476,9,0,0.108119,0,0,0,0,0.825476,1,0
46169.495752,0.448,9,0.098524,0.827381,9,0,0.098524,0,0,0,0,0.827381,1,0
46169.495764,0.448,9,0.088833,0.829048,9,0,0.088833,0,0,0,0,0.829048,1,0
46169.495775,0.448,9,0.097571,0.830714,9,0,0.097571,0,0,0,0,0.830714,1,0
46169.495787,0.448,9,0.107738,0.832381,9,0,0.107738,0,0,0,0,0.832381,1,0
46169.495799,0.448,9,0.109238,0.834286,9,0,0.109238,0,0,0,0,0.834286,1,0
46169.49581,0.448,9,0.110262,0.836429,9,0,0.110262,0,0,0,0,0.836429,1,0
46169.495822,0.448,9,0.109762,0.838095,9,0,0.109762,0,0,0,0,0.838095,1,0
46169.495139,0.448,9,0.105381,0.840238,9,0,0.105381,0,0,0,0,0.840238,1,0
46169.495845,0.448,9,0.097048,0.841905,9,0,0.097048,0,0,0,0,0.841905,1,0
46169.495856,0.448,9,0.10031,0.843571,9,0,0.10031,0,0,0,0,0.843571,1,0
